,libro,capitulo,verso,texto
18791,Isaías,58,9,"9 Entonces cuando ustedes llamen, el Señor les responderá. “Sí, aquí estoy”, les contestará enseguida. »Levanten el pesado yugo de la opresión; dejen de señalar con el dedo y de esparcir rumores maliciosos."
18792,Isaías,58,10,"10 Alimenten a los hambrientos y ayuden a los que están en apuros. Entonces su luz resplandecerá desde la oscuridad, y la oscuridad que los rodea será tan radiante como el mediodía."
18793,Isaías,58,11,"11 El Señor los guiará continuamente, les dará agua cuando tengan sed y restaurará sus fuerzas. Serán como un huerto bien regado, como un manantial que nunca se seca."
18794,Isaías,58,12,12 Algunos de ustedes reconstruirán las ruinas desoladas de sus ciudades. Entonces serán conocidos como reconstructores de muros y restauradores de casas.
18795,Isaías,58,13,"13 »Guarden como santo el día de descanso; en ese día no se ocupen de sus propios intereses, sino disfruten del día de descanso y hablen del día con delicia, por ser el día santo del Señor . Honren el día de descanso en todo lo que hagan ese día y no sigan sus propios deseos ni hablen palabras inútiles."
18796,Isaías,58,14,"14 Entonces el Señor será su delicia. Yo les daré gran honor y los saciaré con la herencia que prometí a su antepasado Jacob. ¡Yo, el Señor , he hablado!»."
18797,Isaías,59,1,"1 Advertencias contra el pecado ¡Escuchen! El brazo del Señor no es demasiado débil para no salvarlos, ni su oído demasiado sordo para no oír su clamor."
18798,Isaías,59,2,"2 Son sus pecados los que los han separado de Dios. A causa de esos pecados, él se alejó y ya no los escuchará."
18799,Isaías,59,3,"3 Las manos de ustedes son manos de asesinos, y tienen los dedos sucios de pecado. Sus labios están llenos de mentiras y su boca vomita corrupción."
18800,Isaías,59,4,4 A nadie le importa ser justo y honrado; las demandas legales de la gente se basan en mentiras. Conciben malas acciones y después dan a luz el pecado.
18801,Isaías,59,5,"5 Incuban serpientes mortales y tejen telas de araña. El que caiga en sus telarañas morirá, y aun acercarse a ellas será peligroso."
18802,Isaías,59,6,"6 Con sus telas de araña no se puede hacer ropa y nada de lo que ellos hacen es útil. Todo lo que hacen está lleno de pecado, y la violencia es su sello característico."
18803,Isaías,59,7,7 Sus pies corren para hacer lo malo y se apresuran a matar. Solo piensan en pecar; siempre hay sufrimiento y destrucción en sus caminos.
18804,Isaías,59,8,8 No saben dónde encontrar paz o qué significa ser justo y bueno. Han trazado caminos torcidos y quienes los siguen no conocen un momento de paz.
18805,Isaías,59,9,"9 Por eso no hay justicia entre nosotros y no sabemos nada acerca de vivir con rectitud. Buscamos luz, pero solo encontramos oscuridad; buscamos cielos radiantes, pero caminamos en tinieblas."
18806,Isaías,59,10,"10 Andamos a tientas, como los ciegos junto a una pared, palpando para encontrar el camino, como la gente que no tiene ojos. Hasta en lo más radiante del mediodía, tropezamos como si estuviera oscuro. Entre los vivos, somos como los muertos."
18807,Isaías,59,11,"11 Gruñimos como osos hambrientos; gemimos como el arrullo lastimero de las palomas. Buscamos la justicia, pero nunca llega; buscamos el rescate, pero está muy lejos de nosotros."
18808,Isaías,59,12,"12 Pues nuestros pecados se han acumulado ante Dios y testifican en contra de nosotros. Así es, sabemos muy bien lo pecadores que somos."
18809,Isaías,59,13,"13 Sabemos que nos hemos rebelado contra el Señor y también lo hemos negado; le hemos dado la espalda a nuestro Dios. Sabemos que hemos sido injustos y opresores, preparando con cuidado nuestras mentiras engañosas."
18810,Isaías,59,14,"14 Nuestros tribunales se oponen a los justos, y no se encuentra justicia por ninguna parte. La verdad tropieza por las calles y la honradez ha sido declarada ilegal."
18811,Isaías,59,15,"15 Sí, la verdad ha desaparecido y se ataca a todo el que abandona la maldad. El Señor miró y le desagradó descubrir que no había justicia."
18812,Isaías,59,16,"16 Estaba asombrado al ver que nadie intervenía para ayudar a los oprimidos. Así que se interpuso él mismo para salvarlos con su brazo fuerte, sostenido por su propia justicia."
18813,Isaías,59,17,17 Se puso la justicia como coraza y se colocó en la cabeza el casco de salvación. Se vistió con una túnica de venganza y se envolvió en un manto de pasión divina.
18814,Isaías,59,18,18 Él pagará a sus enemigos por sus malas obras y su furia caerá sobre sus adversarios; les dará su merecido hasta los confines de la tierra.
18815,Isaías,59,19,"19 En el occidente, la gente respetará el nombre del Señor ; en el oriente, lo glorificará. Pues él vendrá como una tempestuosa marea, impulsado por el aliento del Señor ."
18816,Isaías,59,20,20 «El Redentor vendrá a Jerusalén para rescatar en Israel a los que se hayan apartado de sus pecados —dice el Señor —.
18817,Isaías,59,21,"21 »Y este es mi pacto con ellos —dice el Señor —. Mi Espíritu no los dejará, ni tampoco estas palabras que les he dado. Estarán en sus labios y en los labios de sus hijos, y de los hijos de sus hijos, para siempre. ¡Yo, el Señor , he hablado!"
18818,Isaías,60,1,"1 Gloria futura de Jerusalén »¡Levántate, Jerusalén! Que brille tu luz para que todos la vean. Pues la gloria del Señor se levanta para resplandecer sobre ti."
18819,Isaías,60,2,"2 Una oscuridad negra como la noche cubre a todas las naciones de la tierra, pero la gloria del Señor se levanta y aparece sobre ti."
18820,Isaías,60,3,3 Todas las naciones vendrán a tu luz; reyes poderosos vendrán para ver tu resplandor.
18821,Isaías,60,4,"4 »¡Levanta los ojos, porque todo el mundo vuelve a casa! Tus hijos llegan desde tierras lejanas; tus hijas pequeñas serán traídas en brazos."
18822,Isaías,60,5,5 Resplandecerán tus ojos y tu corazón se estremecerá de alegría porque los mercaderes del mundo entero vendrán a ti. Te traerán las riquezas de muchos países.
18823,Isaías,60,6,6 Enormes caravanas de camellos convergirán en ti; los camellos de Madián y de Efa. Los habitantes de Saba traerán oro e incienso y vendrán adorando al Señor .
18824,Isaías,60,7,7 A ti te serán dados los rebaños de Cedar y los carneros de Nebaiot serán traídos para mis altares. Aceptaré sus ofrendas y haré glorioso mi templo.
18825,Isaías,60,8,"8 »¿Y qué veo volando hacia Israel como las nubes, como las palomas hacia su nido?"
18826,Isaías,60,9,"9 Son barcos de los confines de la tierra, de países que confían en mí, con los grandes barcos de Tarsis a la cabeza. Traen al pueblo de Israel de regreso a su hogar desde muy lejos, transportando su plata y su oro. Honrarán al Señor tu Dios, al Santo de Israel, porque él te ha llenado de esplendor."
18827,Isaías,60,10,"10 »Vendrán extranjeros para reconstruir tus ciudades y sus reyes te servirán. Aunque te destruí en mi enojo, ahora tendré misericordia de ti por mi gracia."
18828,Isaías,60,11,11 Tus puertas permanecerán abiertas de día y de noche para recibir las riquezas de muchos países. Los reyes del mundo serán llevados como cautivos en un desfile victorioso.
18829,Isaías,60,12,12 Las naciones que se nieguen a servirte serán destruidas.
18830,Isaías,60,13,"13 »La gloria del Líbano será tuya —los bosques de ciprés, de abeto y de pino— para embellecer mi santuario. ¡Mi templo será glorioso!"
18831,Isaías,60,14,"14 Los descendientes de los que te atormentaron vendrán a inclinarse ante ti. Los que te despreciaron te besarán los pies. Te llamarán la Ciudad del Señor , y Sión del Santo de Israel."
18832,Isaías,60,15,"15 »Aunque una vez fuiste despreciada y odiada, y nadie pasaba por tus calles, yo te haré hermosa para siempre, una alegría para todas las generaciones."
18833,Isaías,60,16,"16 Reyes poderosos y grandes naciones colmarán todas tus necesidades, como si fueras un niño amamantado por una reina. Por fin sabrás que yo, el Señor , soy tu Salvador y tu Redentor, el Poderoso de Israel."
18834,Isaías,60,17,"17 Cambiaré tu bronce por oro, tu hierro por plata, tu madera por bronce y tus piedras por hierro. Haré que la paz sea tu líder y la justicia tu gobernante."
18835,Isaías,60,18,18 La violencia desaparecerá de tu tierra; se terminarán la desolación y la destrucción de la guerra. La salvación te rodeará como las murallas de una ciudad y la alabanza estará en los labios de todos los que entren allí.
18836,Isaías,60,19,"19 »Ya no necesitarás que el sol brille durante el día, ni que la luna alumbre durante la noche, porque el Señor tu Dios será tu luz perpetua, y tu Dios será tu gloria."
18837,Isaías,60,20,20 Tu sol nunca se pondrá; tu luna nunca descenderá. Pues el Señor será tu luz perpetua. Tus días de duelo llegarán a su fin.
18838,Isaías,60,21,"21 Todo tu pueblo será justo; poseerá para siempre su tierra, pues yo lo plantaré allí con mis propias manos con el fin de darme gloria a mí mismo."
18839,Isaías,60,22,"22 La familia más pequeña se convertirá en mil personas y el grupo más diminuto se convertirá en una nación poderosa. A su debido tiempo, yo, el Señor , haré que esto suceda»."
18840,Isaías,61,1,"1 Buenas noticias para los oprimidos El Espíritu del Señor Soberano está sobre mí, porque el Señor me ha ungido para llevar buenas noticias a los pobres. Me ha enviado para consolar a los de corazón quebrantado y a proclamar que los cautivos serán liberados y que los prisioneros serán puestos en libertad."
18841,Isaías,61,2,2 Él me ha enviado para anunciar a los que se lamentan que ha llegado el tiempo del favor del Señor junto con el día de la ira de Dios contra sus enemigos.
18842,Isaías,61,3,"3 A todos los que se lamentan en Israel les dará una corona de belleza en lugar de cenizas, una gozosa bendición en lugar de luto, una festiva alabanza en lugar de desesperación. Ellos, en su justicia, serán como grandes robles que el Señor ha plantado para su propia gloria."
18843,Isaías,61,4,"4 Reconstruirán las ruinas antiguas, reparando ciudades destruidas hace mucho tiempo. Las resucitarán, aunque hayan estado desiertas por muchas generaciones."
18844,Isaías,61,5,"5 Los extranjeros serán sus siervos; alimentarán a los rebaños de ustedes, ararán sus campos y cuidarán de sus viñedos."
18845,Isaías,61,6,"6 Ustedes serán llamados sacerdotes del Señor , ministros de nuestro Dios. Se alimentarán de los tesoros de las naciones y se jactarán de sus riquezas."
18846,Isaías,61,7,"7 Disfrutarán de una doble honra en lugar de vergüenza y deshonra. Poseerán una doble porción de prosperidad en su tierra, y una alegría eterna será suya."
18847,Isaías,61,8,"8 «Pues yo, el Señor , amo la justicia; odio el robo y la fechoría. Recompensaré fielmente a mi pueblo por su sufrimiento y haré un pacto eterno con él."
18848,Isaías,61,9,9 Sus descendientes serán reconocidos y honrados entre las naciones. Todo el mundo se dará cuenta de que es un pueblo al que el Señor ha bendecido».
18849,Isaías,61,10,10 ¡Me llené de alegría en el Señor mi Dios! Pues él me vistió con ropas de salvación y me envolvió en un manto de justicia. Soy como un novio en su traje de bodas o una novia con sus joyas.
18850,Isaías,61,11,"11 El Señor Soberano mostrará su justicia a las naciones del mundo. ¡Todos lo alabarán! Su justicia será como un huerto a comienzos de la primavera, cuando brotan las plantas por todas partes."
18851,Isaías,62,1,"1 Isaías ora por Jerusalén Debido a que amo a Sión, no me quedaré quieto. Debido a que mi corazón suspira por Jerusalén, no puedo quedarme callado. No dejaré de orar por ella hasta que su justicia resplandezca como el amanecer y su salvación arda como una antorcha encendida."
18852,Isaías,62,2,2 Las naciones verán tu justicia y los líderes del mundo quedarán cegados por tu gloria. Tú recibirás un nombre nuevo de la boca del Señor mismo.
18853,Isaías,62,3,"3 El Señor te sostendrá en su mano para que todos te vean, como una corona espléndida en la mano de Dios."
18854,Isaías,62,4,"4 Nunca más te llamarán «La ciudad abandonada» ni «La tierra desolada» . Tu nuevo nombre será «La ciudad del deleite de Dios» y «La esposa de Dios» , porque el Señor se deleita en ti y te reclamará como su esposa."
18855,Isaías,62,5,"5 Tus hijos se dedicarán a ti, oh Jerusalén, como un joven se dedica a su esposa. Entonces Dios se regocijará por ti como el esposo se regocija por su esposa."
18856,Isaías,62,6,"6 Oh Jerusalén, yo he puesto centinelas en tus murallas; ellos orarán continuamente, de día y de noche. No descansen, ustedes que dirigen sus oraciones al Señor ."
18857,Isaías,62,7,"7 No le den descanso al Señor hasta que termine su obra, hasta que haga de Jerusalén el orgullo de toda la tierra."
18858,Isaías,62,8,8 El Señor le ha jurado a Jerusalén por su propia fuerza: «Nunca más te entregaré a tus enemigos; nunca más vendrán guerreros extranjeros para llevarse tu grano y tu vino nuevo.
18859,Isaías,62,9,"9 Ustedes cultivaron el grano, y ustedes lo comerán, alabando al Señor . Dentro de los atrios del templo, ustedes mismos beberán el vino que prensaron»."
18860,Isaías,62,10,"10 ¡Salgan por las puertas! ¡Preparen la carretera para el regreso de mi pueblo! Emparejen el camino, saquen las rocas y levanten una bandera para que la vean todas las naciones."
18861,Isaías,62,11,"11 El Señor ha enviado el siguiente mensaje a cada país: «Díganle al pueblo de Israel: “Miren, ya viene su Salvador. Vean, él trae consigo su recompensa”»."
18862,Isaías,62,12,12 Serán llamados «El pueblo santo» y «El pueblo redimido por el Señor ». Y Jerusalén será conocida como «El lugar deseable» y «La ciudad ya no abandonada».
